Date,CVaR_Strategy_Returns
2010-09-01,0.018430531079048393
2010-09-02,0.0042222036682316895
2010-09-03,0.00667134641946525
2010-09-07,-0.005775341632139023
2010-09-08,-0.0015589913612260808
2010-09-09,0.0024163611295238605
2010-09-10,0.0032320868104897035
2010-09-13,0.002130154894965975
2010-09-14,0.004830314347498009
2010-09-15,0.0018293034347744274
2010-09-16,-0.0011958841116300708
2010-09-17,0.004391590761776844
2010-09-20,0.017642830847101342
2010-09-21,-0.0007248842199383418
2010-09-22,0.0034690188917264825
2010-09-23,-0.005821150055412811
2010-09-24,0.01151289372721887
2010-09-27,0.0012402566600366411
2010-09-28,0.0026955033868460805
2010-09-29,-0.0014929875970113942
2010-09-30,-0.0042966172912329015
2010-10-01,-0.001361007255875435
2010-10-04,-0.0020199907344846417
2010-10-05,0.010191225390138232
2010-10-06,-0.001192685222078567
2010-10-07,-0.0026303678021225444
2010-10-08,0.0006079033870985297
2010-10-11,0.0024266749323297895
2010-10-12,0.0018834343708423462
2010-10-13,0.0030660598387981853
2010-10-14,0.002098952641346066
2010-10-15,0.0034411730913557637
2010-10-18,0.002783084169143162
2010-10-19,-0.010121536100861254
2010-10-20,0.005973429206037772
2010-10-21,0.007286448038141895
2010-10-22,-0.0015945149213730727
2010-10-25,-0.00044454813867324326
2010-10-26,0.004847901897004949
2010-10-27,-0.0026565637886099814
2010-10-28,0.0016551978487184932
2010-10-29,0.0033817372612513995
2010-11-01,-0.0014174108614043784
2010-11-02,0.006679508406310998
2010-11-03,0.003577848287429524
2010-11-04,0.016497823007796553
2010-11-05,-0.002599001576819685
2010-11-08,-0.0027110747148300115
2010-11-09,-0.0021216744956552834
2010-11-10,0.003994963279483443
2010-11-11,-0.003429194365240946
2010-11-12,-0.00405421785830586
2010-11-15,0.0011860970333863107
2010-11-16,-0.011937497685970952
2010-11-17,0.0003861187345122275
2010-11-18,0.01029869673307383
2010-11-19,0.0021954999650845982
2010-11-22,0.004143412283614723
2010-11-23,-0.008551601247317294
2010-11-24,0.006677385207076359
2010-11-26,-0.004887124668673096
2010-11-29,-0.0038549572922348175
2010-11-30,-0.0012520026330063061
2010-12-01,0.01335140542125603
2010-12-02,0.0020047303104723676
2010-12-03,-0.0016775946146983219
2010-12-06,-0.0003975380883265941
2010-12-07,0.0032967715297335084
2010-12-08,0.002955245234288103
2010-12-09,0.0020831854803177938
2010-12-10,0.00385851789517464
2010-12-13,-0.001767995218317
2010-12-14,0.00173465134877255
2010-12-15,0.0018492823080594558
2010-12-16,0.005975972582115052
2010-12-17,0.0008394501542493633
2010-12-20,-0.0013096729050283613
2010-12-21,0.0026429142153999944
2010-12-22,0.003192985350009941
2010-12-23,-0.0020635998846846903
2010-12-27,-0.0068900356163186065
2010-12-28,0.003357045912546782
2010-12-29,0.000959400872263395
2010-12-30,-0.0034455774389360806
2010-12-31,0.00026756786155084414
2011-01-03,0.004310962732291684
2011-01-04,-0.002200037123694908
2011-01-05,0.006806494003678119
2011-01-06,-0.002550967058661162
2011-01-07,-0.001879173269149656
2011-01-10,-4.357677140432185e-05
2011-01-11,0.0021182609552159817
2011-01-12,0.0059625160566674955
2011-01-13,0.0020697262996837696
2011-01-14,0.00789734651309839
2011-01-18,-0.00016172269131136698
2011-01-19,-0.008210353498386268
2011-01-20,0.00012951714877597472
2011-01-21,0.001601209883152209
2011-01-24,0.004155671916600993
2011-01-25,0.0023342966626224565
2011-01-26,0.004356527446777947
2011-01-27,0.006700621414133113
2011-01-28,-0.01466895271727725
2011-01-31,0.001168030652248641
2011-02-01,0.009479211526633299
2011-02-02,-0.004870454861000963
2011-02-03,0.0050963051227093025
2011-02-04,0.004633470040051128
2011-02-07,0.0014348529539584716
2011-02-08,0.01204769478290848
2011-02-09,0.0003563414749688077
2011-02-10,0.0028644452051249727
2011-02-11,0.00799406915040204
2011-02-14,-0.0011094515518089993
2011-02-15,0.00101284148240041
2011-02-16,0.0046725926675572375
2011-02-17,0.0026815128967788747
2011-02-18,0.0011772160945098815
2011-02-22,-0.020169023563235095
2011-02-23,-0.012950985749784856
2011-02-24,0.008697458845431248
2011-02-25,0.01008119445124303
2011-02-28,0.0009581509504126128
2011-03-01,-0.011770430809716511
2011-03-02,-3.528628677799503e-05
2011-03-03,0.014929195430901212
2011-03-04,-0.004798510441335629
2011-03-07,-0.005407880984886231
2011-03-08,0.007897373372134791
2011-03-09,-0.0010234226114555225
2011-03-10,-0.010869437440430348
2011-03-11,0.0040108543050761175
2011-03-14,-0.009498631705268188
2011-03-15,-0.010359023588633604
2011-03-16,-0.01840920645059893
2011-03-17,0.006818069857670037
2011-03-18,0.005878277039796463
2011-03-21,0.012727066582703998
2011-03-22,-0.003680689890013577
2011-03-23,0.004912303670118388
2011-03-24,0.013366030920572926
2011-03-25,-0.0003634674095021451
2011-03-28,-0.0031936747647007668
2011-03-29,0.0072171694177753706
2011-03-30,0.009823172420647206
2011-03-31,0.0030822469671502326
2011-04-01,0.004021063936194603
2011-04-04,0.0032107228367469678
2011-04-05,0.0005396099954433071
2011-04-06,0.005522230833486012
2011-04-07,-0.004107488581548473
2011-04-08,-0.00189910901256642
2011-04-11,-0.0013884988155246343
2011-04-12,-0.0009978738805723592
2011-04-13,0.003252632752320905
2011-04-14,0.0041694102203198935
2011-04-15,0.005939030426805075
2011-04-18,-0.009828699007290512
2011-04-19,0.00486322385552355
2011-04-20,0.010517735471694264
2011-04-21,-0.0011512652534103468
2011-04-25,-0.0018346510824500928
2011-04-26,0.004829728151145258
2011-04-27,0.008140609529522506
2011-04-28,0.0040215334369846575
2011-04-29,0.00010583087351727566
2011-05-02,0.0035946873501149345
2011-05-03,0.0021017354268448754
2011-05-04,-0.0020623425870895527
2011-05-05,-0.007293873985921942
2011-05-06,0.0037858611004521537
2011-05-09,0.0053734547606080745
2011-05-10,0.005768735436290985
2011-05-11,-0.0016392851484699877
2011-05-12,0.010343786734083194
2011-05-13,-0.002271991591075676
2011-05-16,-0.006284651676609544
2011-05-17,0.0025229780330856223
2011-05-18,0.004528523928807723
2011-05-19,0.004165136824690573
2011-05-20,-0.002950522377403894
2011-05-23,-0.007833960462780943
2011-05-24,0.0011352378376470193
2011-05-25,0.001137015843235508
2011-05-26,0.0038107690088253466
2011-05-27,0.002784730582149483
2011-05-31,0.011311357122429555
2011-06-01,-0.012164143559526712
2011-06-02,-0.003762867436489625
2011-06-03,-0.009821124587755975
2011-06-06,-0.005772429855922766
2011-06-07,-0.0008425682862921121
2011-06-08,-5.672631595858574e-05
2011-06-09,0.004234909335669592
2011-06-10,-0.011148780251578026
2011-06-13,0.00046986777916193474
2011-06-14,0.010157833057425592
2011-06-15,-0.012502562132923585
2011-06-16,0.002810030995368558
2011-06-17,0.002783823160639529
2011-06-20,0.007106723514757538
2011-06-21,0.005036680532524367
2011-06-22,-0.0052926548238086246
2011-06-23,-0.00416854357917791
2011-06-24,-0.00815993848567071
2011-06-27,0.004911028816120506
2011-06-28,0.009334161923148662
2011-06-29,0.007776010254564641
2011-06-30,0.0050158023728365045
2011-07-01,0.013362560968633724
2011-07-05,0.007649990030759406
2011-07-06,0.004134118001425956
2011-07-07,0.005847783989666826
2011-07-08,-0.0064968610146870385
2011-07-11,-0.00909103756009065
2011-07-12,-6.438385688756719e-05
2011-07-13,0.0032169013223227404
2011-07-14,-0.006019294099778421
2011-07-15,0.013484031139766912
2011-07-18,-0.008039226925379176
2011-07-19,0.010302582542996624
2011-07-20,-0.00012100177057352548
2011-07-21,0.006922162035744677
2011-07-22,0.0023882950258543654
2011-07-25,-0.004808851492218805
2011-07-26,-0.0033452434638249233
2011-07-27,-0.01331010042417605
2011-07-28,-0.0069840612973984155
2011-07-29,-0.0054146928050936025
2011-08-01,-0.003208120293218136
2011-08-02,-0.015225123606884492
2011-08-03,0.007364816707885328
2011-08-04,-0.03213346623644183
2011-08-05,0.006322534328948774
2011-08-08,-0.04607068060225647
2011-08-09,0.0324756309585266
2011-08-10,-0.03464576298370887
2011-08-11,0.039264228684090206
2011-08-12,0.0037754859239762283
2011-08-15,0.01667654186535283
2011-08-16,-0.0075955742704570915
2011-08-17,0.0026443276994644214
2011-08-18,-0.030408104741251326
2011-08-19,-0.009765932169940445
2011-08-22,0.002788082378013492
2011-08-23,0.029650528309996198
2011-08-24,0.010170221231393856
2011-08-25,-0.014038367147842767
2011-08-26,0.010468803436888968
2011-08-29,0.020304900959057598
2011-08-30,0.0071082886849388955
2011-08-31,0.0006879361644358162
2011-09-01,-0.007636954366948843
2011-09-02,-0.01856083249020571
2011-09-06,-0.002898046825591725
2011-09-07,0.015574636614611118
2011-09-08,-0.005967421603954537
2011-09-09,-0.02182789702227215
2011-09-12,0.006090576757126857
2011-09-13,0.0052375750223994395
2011-09-14,0.010338000753125687
2011-09-15,0.0031557481123145143
2011-09-16,0.003827371463574763
2011-09-19,-0.008451538197412184
2011-09-20,-0.001466697655743187
2011-09-21,-0.019071652952837345
2011-09-22,-0.021295090148682506
2011-09-23,0.005976350683378485
2011-09-26,0.01766507925330747
2011-09-27,0.00599324602426465
2011-09-28,-0.012444400271732787
2011-09-29,0.00053373077977949
2011-09-30,-0.014548345398351852
2011-10-03,-0.015425055271163928
2011-10-04,0.008557899623408752
2011-10-05,0.006728232590545627
2011-10-06,0.007989845388099166
2011-10-07,0.0073403779072186695
2011-10-10,0.018669035135932176
2011-10-11,-0.005480646259241608
2011-10-12,0.004783429335818961
2011-10-13,0.002249977925727837
2011-10-14,0.0069547007366683716
2011-10-17,-0.008617133973239138
2011-10-18,0.007969115679426228
2011-10-19,-0.000643055749851632
2011-10-20,0.0014937799482176474
2011-10-21,0.012873553437652124
2011-10-24,-0.0009673307424850407
2011-10-25,-0.01168422377985384
2011-10-26,0.008100845330002
2011-10-27,0.016973565959248583
2011-10-28,-0.003163778600562436
2011-10-31,-0.013010688145051935
2011-11-01,-0.01626206469325657
2011-11-02,0.006828524792849551
2011-11-03,0.0159828632294926
2011-11-04,-0.006582187244375294
2011-11-07,0.005764321377070694
2011-11-08,0.009701297065039043
2011-11-09,-0.023579754842846055
2011-11-10,0.009263218326894718
2011-11-11,0.013609116801356815
2011-11-14,-0.007661459592092069
2011-11-15,0.0030368078992452884
2011-11-16,-0.008846354272562421
2011-11-17,-0.007158305420355267
2011-11-18,0.0023193393838510604
2011-11-21,-0.014420400524988285
2011-11-22,-0.002483463087451896
2011-11-23,-0.01466303221181173
2011-11-25,0.00046609214405254467
2011-11-28,0.01894533742279515
2011-11-29,0.009022091652768818
2011-11-30,0.029636392182247576
2011-12-01,-0.0021680139372466196
2011-12-02,-0.0028626260321235235
2011-12-05,0.004605994180021702
2011-12-06,0.005741289169158592
2011-12-07,0.005729844559139639
2011-12-08,-0.01147899463392698
2011-12-09,0.010074980345463776
2011-12-12,-0.009468565288790816
2011-12-13,-0.0016437192732589737
2011-12-14,-0.0033047396650856663
2011-12-15,0.010991099451591792
2011-12-16,-0.0003339792545149914
2011-12-19,-0.0047452789482960445
2011-12-20,0.019776607459558372
2011-12-21,0.00622554882764612
2011-12-22,0.0020915962150658473
2011-12-23,0.009419555313131732
2011-12-27,0.002441092435057405
2011-12-28,-0.006681546361243717
2011-12-29,0.007961813956934396
2011-12-30,-0.004076375374287184
2012-01-04,-0.003994177482378147
2012-01-05,-0.0010885944127707206
2012-01-06,-0.005518836666043512
2012-01-09,-0.0014222522652394397
2012-01-10,0.005802843583186152
2012-01-11,0.000142332185306778
2012-01-12,0.002565387427232479
2012-01-13,-0.0007468586214279177
2012-01-17,0.002861141229111863
2012-01-18,0.004224241693962861
2012-01-19,-0.0012232158446257766
2012-01-20,0.0016831878265300953
2012-01-23,-0.004242089981249444
2012-01-24,-0.0040559241002528015
2012-01-25,0.007704654429402185
2012-01-26,-0.0031825324248672734
2012-01-27,-0.005618597432944832
2012-01-30,-0.0010142555501277003
2012-01-31,0.003487303324944232
2012-02-01,0.007088419603381057
2012-02-02,-0.0003095962553139516
2012-02-03,0.005959317158623219
2012-02-06,-0.0005901519942715249
2012-02-07,0.002256377135003639
2012-02-08,0.0005151084328787379
2012-02-09,-0.00026439330042173667
2012-02-10,-0.0025451162049491814
2012-02-13,0.003311926658045654
2012-02-14,0.000826616910126726
2012-02-15,-0.004939156265922417
2012-02-16,0.005412689618861821
2012-02-17,0.001329175187925989
2012-02-21,-0.003988991259865045
2012-02-22,-0.0019239247844823693
2012-02-23,0.004414018655024185
2012-02-24,0.003597012023703424
2012-02-27,-0.0007039237924312867
2012-02-28,0.0026290475229101807
2012-02-29,-0.0002998418964228771
2012-03-01,0.0009662937776648346
2012-03-02,0.0015709060584627522
2012-03-05,0.003868171671028699
2012-03-06,-0.006896002478182523
2012-03-07,0.0017332343583331762
2012-03-08,0.0053389483331057735
2012-03-09,0.0030163216049850093
2012-03-12,0.0038838221783527404
2012-03-13,0.00609646706212362
2012-03-14,-0.0008844609309048881
2012-03-15,0.0016429932834350796
2012-03-16,-0.0029960233591149344
2012-03-19,0.0010274289082714914
2012-03-20,-0.0016702570044314184
2012-03-21,-0.0006458204102274853
2012-03-22,-0.0013209607191211235
2012-03-23,-0.00018013171976200698
2012-03-26,0.009551351468003295
2012-03-27,-0.0010847872188364518
2012-03-28,-0.004126164680833572
2012-03-29,-0.0016688774121437259
2012-03-30,0.007174514395422306
2012-04-03,-0.004848113728298735
2012-04-04,-0.009822948588295997
2012-04-05,0.002545599326707258
2012-04-09,-0.009118080112722323
2012-04-10,-0.013533194980726143
2012-04-11,0.0061673543757858815
2012-04-12,0.008007422358100327
2012-04-13,-0.006117319559426582
2012-04-16,-0.0006796102961837007
2012-04-17,0.011655135979655371
2012-04-18,-0.002088463367635458
2012-04-19,-0.004059927544803044
2012-04-20,0.003051303303621721
2012-04-23,-0.011576608960446776
2012-04-24,-0.0005694520449407649
2012-04-25,0.010395986665022054
2012-04-26,0.007743012017004582
2012-04-27,0.008909717026897926
2012-04-30,-0.001971753981758936
2012-05-01,0.0012330458312987617
2012-05-02,0.0013031833290148005
2012-05-03,-0.007979815943929134
2012-05-04,-0.014179954166241467
2012-05-07,0.0015571588810752814
2012-05-08,-0.003087297121225855
2012-05-09,-0.00427175996045806
2012-05-10,-0.0014087440411192584
2012-05-11,-0.0002503366350800095
2012-05-14,-0.004777017473447205
2012-05-15,-0.0005166335682679686
2012-05-16,-0.0020188067408837794
2012-05-17,-0.012177410232818275
2012-05-18,-0.00512988851484153
2012-05-21,0.011567065317977153
2012-05-22,0.0014268229645493014
2012-05-23,0.00021127872798680207
2012-05-24,0.0024357827078213875
2012-05-25,-0.0012705191366893975
2012-05-29,0.008682772116872657
2012-05-30,-0.008973145803655854
2012-05-31,-0.0024750733109885066
2012-06-01,-0.020514900470700044
2012-06-04,0.006633640485554127
2012-06-05,0.002617032232447418
2012-06-06,0.01912700058878656
2012-06-07,-0.0010082653049269495
2012-06-08,0.0087807529138984
2012-06-11,-0.008795648235411723
2012-06-12,0.009131287634407143
2012-06-13,-0.00423517056201201
2012-06-14,0.009672374417316583
2012-06-15,0.006118326378819591
2012-06-18,0.004707769017427836
2012-06-19,0.004909872039588363
2012-06-20,-0.0021522054587069183
2012-06-21,-0.01719126284216757
2012-06-22,0.008124809218563313
2012-06-25,-0.012320876299931872
2012-06-26,0.0050925074339225945
2012-06-27,0.006901873554219999
2012-06-28,-0.00222486904933939
2012-06-29,0.021167136064174856
2012-07-03,-0.0020996392309957632
2012-07-05,-0.0005268164962581882
2012-07-06,-0.004460463860189282
2012-07-09,0.00333335863655338
2012-07-10,-0.0014000150757932967
2012-07-11,-0.0008836739111485806
2012-07-12,0.0015904315790641699
2012-07-13,0.011654446967174945
2012-07-16,-0.0004322736122024367
2012-07-17,0.007666769114639934
2012-07-18,0.0028795179681494324
2012-07-19,-0.0020624144356532073
2012-07-20,-0.0004996256212069536
2012-07-23,-0.0061748872609290045
2012-07-24,-0.007555173564813386
2012-07-25,0.0007075217570027694
2012-07-26,0.01588245599118215
2012-07-27,0.014749469712926632
2012-07-30,-0.0001370305333560606
2012-07-31,-0.0030794920161011795
2012-08-01,-0.002443058316418954
2012-08-02,-0.010223025866366958
2012-08-03,0.012298751767334295
2012-08-06,-0.0017174806562834455
2012-08-07,-0.004909978087336356
2012-08-08,0.0009973128539788644
2012-08-09,-0.0028916353215460142
2012-08-10,0.0022321650116301165
2012-08-13,0.0012735059714449083
2012-08-14,0.0031454198444638543
2012-08-15,-0.0005346638055522237
2012-08-16,0.0012271421743421437
2012-08-17,-0.0020994534370960428
2012-08-20,-0.0011123929461747057
2012-08-21,-0.006877237171315742
2012-08-22,0.0013033663923971111
2012-08-23,-0.003711686043473139
2012-08-24,0.009045964908295415
2012-08-27,0.00015851144131917268
2012-08-28,0.0002186805089506907
2012-08-29,0.002660520140097106
2012-08-30,-0.0036988805997389155
2012-08-31,0.0006022815829362601
2012-09-04,0.0032939561104975974
2012-09-05,-0.000178646628997131
2012-09-06,0.014102260454186968
2012-09-07,-0.003561989194052594
2012-09-10,-0.0020851023151370195
2012-09-11,-0.00265856850929654
2012-09-12,-0.0014626588914287717
2012-09-13,0.014936759003340235
2012-09-14,-0.009432035429911011
2012-09-17,0.0017963925156392337
2012-09-18,0.002467473267777366
2012-09-19,0.003639864109149741
2012-09-20,0.005955297682103301
2012-09-21,0.003891132665962085
2012-09-24,0.005413466940272204
2012-09-25,-0.001980387094346639
2012-09-26,-0.00022818073596211913
2012-09-27,0.0010610740359119917
2012-09-28,-0.00229081425356757
2012-10-02,0.0013563948668859393
2012-10-03,0.005516981168537579
2012-10-04,0.0070838083235978235
2012-10-05,0.0038960557610486215
2012-10-08,-0.006801189670615191
2012-10-09,-0.011200939662708014
2012-10-10,-0.00520238348209674
2012-10-11,-0.006207557374288299
2012-10-12,-0.0020252043376037983
2012-10-15,0.009369273147857736
2012-10-16,0.005492738661336533
2012-10-17,0.004517646630110243
2012-10-18,-0.008218612327538772
2012-10-19,-0.0153705966497391
2012-10-22,-0.0008050970602770288
2012-10-23,-0.008735730847645408
2012-10-24,0.0018482902433902093
2012-10-25,-0.0013382849219835344
2012-10-26,-0.002941699586421715
2012-10-31,-0.0002302162793071385
2012-11-01,0.005428720226593192
2012-11-02,-0.002405534208719377
2012-11-05,0.0009896716385538787
2012-11-06,0.004978526702012597
2012-11-07,-0.020096185384383833
2012-11-08,-0.013847432096514203
2012-11-09,0.004219116085268855
2012-11-12,0.0010953863099971918
2012-11-13,-0.0006224879412954425
2012-11-14,-0.013229789348999698
2012-11-15,-0.0023846295561271765
2012-11-16,0.003058910990760717
2012-11-19,0.02003020431276196
2012-11-20,0.00308545686158568
2012-11-21,0.001583734023109105
2012-11-23,0.010849683927303299
2012-11-26,-0.003364475758704533
2012-11-27,-0.002707552575722822
2012-11-28,0.012922029719099826
2012-11-29,0.004124764343334613
2012-11-30,0.006459500897894862
2012-12-03,-0.003916434065552642
2012-12-04,-0.006393198411948276
2012-12-05,-0.0002772344728566563
2012-12-06,0.0024852152026285453
2012-12-07,0.0008968020783912544
2012-12-10,-0.0027664550440899636
2012-12-11,0.005136866372663247
2012-12-12,-3.4413891144749855e-05
2012-12-13,-0.004299310273367005
2012-12-14,-0.0039958082258795295
2012-12-17,0.011520252987522406
2012-12-18,0.007331700252642133
2012-12-19,-0.010318337980148884
2012-12-20,0.0018946396187865778
2012-12-21,-0.008129932787572985
2012-12-24,-0.0025764300286261767
2012-12-26,-0.005599372354177119
2012-12-27,-0.0015178967095270336
2012-12-28,-0.00968277109957611
2012-12-31,0.01481280914037513
2013-01-02,0.022370008312355378
2013-01-03,0.00013226718400653927
2013-01-04,0.007726971441920696
2013-01-07,-0.0021205692693504912
2013-01-08,-0.003178698626247441
2013-01-09,0.008465028747238458
2013-01-10,0.007549592616657844
2013-01-11,-0.0021583640463347436
2013-01-14,0.0015905878441879878
2013-01-15,0.0035729446239852487
2013-01-16,-0.0025687315356114904
2013-01-17,0.008808448327356711
2013-01-18,-0.0017281967127048053
2013-01-22,0.002730348956452871
2013-01-23,0.0018856732823403193
2013-01-24,0.007104074886598921
2013-01-25,0.0011862838641355576
2013-01-28,-0.0019118212980518935
2013-01-29,0.003349129878754454
2013-01-30,-0.0019248059956616435
2013-01-31,-0.0036712550014205325
2013-02-01,0.007251198704132599
2013-02-04,-0.009467539661050382
2013-02-05,0.01046368539284874
2013-02-06,0.0033708622276056558
2013-02-07,-0.0019372771932833867
2013-02-08,0.0007120847779572201
2013-02-11,-0.002221892052997927
2013-02-12,-0.0018059622262327644
2013-02-13,-0.0009520712884373059
2013-02-14,0.000567164350851276
2013-02-15,-0.00039768835724572995
2013-02-19,0.009126048966559332
2013-02-20,-0.006731955693188608
2013-02-21,-0.006488372129742263
2013-02-22,0.00569715976186133
2013-02-25,-0.014665712380684101
2013-02-26,0.007779600384750129
2013-02-27,0.010349598750578483
2013-02-28,-0.0024734492716434082
2013-03-01,0.004581418555094463
2013-03-04,0.011547223094455989
2013-03-05,0.009724608023007689
2013-03-06,0.00016733334063325086
2013-03-07,0.0031875380540356177
2013-03-08,0.0019642724954581233
2013-03-11,0.004673600105271203
2013-03-12,-0.003426565810443692
2013-03-13,0.0023850411908261245
2013-03-14,-0.0009050600487920441
2013-03-15,-0.006038483533059403
2013-03-18,-0.005305957163643684
2013-03-19,-0.002292932304632812
2013-03-20,0.01013559979422153
2013-03-21,-0.006129557687256589
2013-03-22,0.010905506752877206
2013-03-25,0.0010542029667429233
2013-03-26,0.010592632571301533
2013-03-27,0.0024491660077793267
2013-03-28,0.0028464606947211733
2013-04-02,0.004305890678514264
2013-04-03,-0.008576244683439224
2013-04-04,0.004511903416760697
2013-04-05,-0.0039017617213394397
2013-04-08,0.006629903460151238
2013-04-09,0.0019539866889599815
2013-04-10,0.008093659451209137
2013-04-11,0.00560067684793791
2013-04-12,0.00234456669091097
2013-04-15,-0.012893101671794341
2013-04-16,0.01167319557352702
2013-04-17,-0.00911052908502875
2013-04-18,-0.0019455741116384774
2013-04-19,0.014712850207431707
2013-04-22,0.00588390926887343
2013-04-23,0.01996002748900736
2013-04-24,-0.008204507053380545
2013-04-25,0.003966926213626233
2013-04-26,-0.0006499492915416532
2013-04-29,0.0017416827843777293
2013-04-30,0.000861608125396701
2013-05-01,-0.00470173047792868
2013-05-02,0.006521746628429092
2013-05-03,0.006097994374322189
2013-05-06,-0.007258360778956781
2013-05-07,0.00409236230736488
2013-05-08,-0.0010465524254451642
2013-05-09,-0.0028500955209086057
2013-05-10,0.004564411751053346
2013-05-13,0.002629373651569285
2013-05-14,0.008153660467473954
2013-05-15,0.011018811343544696
2013-05-16,-0.008863998875891368
2013-05-17,0.006996182242744373
2013-05-20,-0.005269943817063384
2013-05-21,0.0026624889231899197
2013-05-22,-0.010017042826859312
2013-05-23,-0.004731094138056591
2013-05-24,0.0004366514554676657
2013-05-28,-0.0019403333761305623
2013-05-29,-0.01224908670417113
2013-05-30,0.001705998982070894
2013-05-31,-0.010496194649461237
2013-06-03,0.006091077589762326
2013-06-04,-0.000676232811931328
2013-06-05,-0.012205201277300192
2013-06-06,0.00872450193496975
2013-06-07,0.009387356045634182
2013-06-10,-0.000601028334980504
2013-06-11,-0.008227804981451092
2013-06-12,-0.009819850080107504
2013-06-13,0.013453032519627652
2013-06-14,-0.0021302138561436344
2013-06-17,0.010193247735371171
2013-06-18,0.007102235402330173
2013-06-19,-0.017964358186175134
2013-06-20,-0.026447587617479666
2013-06-21,0.006666940511914356
2013-06-24,-0.007776400054176501
2013-06-25,0.008609379821003882
2013-06-26,0.011101928996096305
2013-06-27,0.00483996957858991
2013-06-28,-0.003685264372956281
2013-07-02,-0.004934286919644952
2013-07-03,0.0005448303058307655
2013-07-05,0.01215823868037675
2013-07-08,0.0053085051399830415
2013-07-09,-0.000789769265974517
2013-07-10,0.0022651911282957605
2013-07-11,0.01320823467044142
2013-07-12,0.0033241148626540185
2013-07-15,9.855602918529944e-05
2013-07-16,-0.007030895603599319
2013-07-17,0.0007352943052154756
2013-07-18,0.002836352564452449
2013-07-19,-0.010917693922469487
2013-07-22,0.005300239846838506
2013-07-23,-0.00186226664248941
2013-07-24,-0.0030852069355811716
2013-07-25,-0.002867051615518248
2013-07-26,0.0009007499464172127
